Id,SalePrice
1685,172059.70981902035
1686,168132.8182683967
1687,179102.9978225734
1688,226846.42222472755
1689,188941.52998655807
1690,180100.4201188741
1691,181815.88484878017
1692,272355.87568937155
1693,179494.59252068042
1694,177237.94871063903
1695,178495.98160901954
1696,237105.04433533267
1697,181628.05895426314
1698,299701.58269811113
1699,338369.9293325555
1700,254306.59447728208
1701,271631.7713835748
1702,238234.11816925494
1703,259627.1927808097
1704,264420.2873756048
1705,271790.893656629
1706,400885.6510692027
1707,215632.38338009937
1708,186703.4882656423
1709,251229.52621528404
1710,216704.9777804908
1711,252019.78334841685
1712,231025.8581600414
1713,258097.3597739511
1714,207585.14363480068
1715,192989.5444248901
1716,158177.27263823588
1717,166865.77853436873
1718,123623.0033920912
1719,201163.295189139
1720,226217.3115481025
1721,156473.71362395902
1722,116904.03684512973
1723,171377.8545671392
1724,208490.07488153767
1725,215565.88670446546
1726,183347.98921177333
1727,172205.86731479823
1728,185749.3901742307
1729,174718.94085017988
1730,190215.70505578147
1731,130059.97229864569
1732,131573.3018499562
1733,119201.00935365424
1734,138147.86609419787
1735,130663.08200596532
1736,110698.20278044131
1737,296076.6985911477
1738,225424.7562129144
1739,201820.72993940298
1740,206613.1215196048
1741,186204.0501885675
1742,173814.7560681849
1743,182705.01677905055
1744,278633.89573514427
1745,216399.17977824464
1746,180597.38175890283
1747,214206.35939863126
1748,217368.85770438684
1749,170690.37717343256
1750,144755.5122473684
1751,244006.4306346817
1752,114420.26613217243
1753,141198.59452085325
1754,153929.07387977137
1755,179544.14585453385
1756,105630.4182543798
1757,117659.96434314089
1758,160129.41709312945
1759,151375.7397938918
1760,157928.7309491386
1761,152876.14665393444
1762,165040.61729848187
1763,155650.03756707074
1764,124868.31322008403
1765,145111.29088411367
1766,161370.6090713455
1767,215494.5456078624
1768,135181.22573248844
1769,146032.20591367263
1770,139325.1362400676
1771,115939.90533277941
1772,115116.11761340234
1773,143031.4086725821
1774,154057.225762689
1775,130901.83140209121
1776,112776.94533870327
1777,117641.04996996156
1778,131422.77214244218
1779,116368.30687610566
1780,159873.17908548668
1781,114237.67644313393
1782,116039.72178009847
1783,138168.40817542654
1784,93254.29913385105
1785,113290.26695056306
1786,144590.0599593865
1787,164489.46277215122
1788,80082.30265814567
1789,110482.08128163504
1790,91874.32568461336
1791,149659.7240809409
1792,151569.45102141515
1793,145976.49090344115
1794,139198.3930067077
1795,135077.6569867539
1796,120713.5798959085
1797,132227.53766072405
1798,133793.9356195618
1799,115352.02725694912
1800,120193.95821478585
1801,110837.3684810447
1802,146775.103307599
1803,161385.54112088933
1804,144205.72100187093
1805,141248.83761801332
1806,128348.82666503811
1807,116546.03403438687
1808,130806.58236046691
1809,122368.50416816109
1810,127221.13713133609
1811,101082.39777790912
1812,95138.52156414562
1813,101750.45011864566
1814,98197.04839632247
1815,66285.23941395376
1816,86351.5357878305
1817,111755.39850359695
1818,121881.31522141765
1819,145574.86814343615
1820,57411.56464568033
1821,89509.03898599104
1822,130937.87836173846
1823,54530.476772091824
1824,108773.26731677994
1825,137648.16528575908
1826,89396.33179766938
1827,104883.6393581475
1828,124888.06404142159
1829,111751.58281244924
1830,114627.49073117977
1831,142963.03528244284
1832,118045.04572246518
1833,122492.63670886806
1834,121784.71553258489
1835,134691.19395165966
1836,120434.5947460459
1837,75781.79908556677
1838,94480.00876808578
1839,120536.3606599063
1840,178999.99999999994
1841,143422.6641972453
1842,123690.3022954674
1843,148908.30214962628
1844,141344.7725058209
1845,153623.85364579776
1846,159095.5294508628
1847,184143.2670309351
1848,75204.41576984036
1849,98440.39351994774
1850,128860.18320450878
1851,110902.04197460366
1852,145325.41433649673
1853,166386.71198602935
1854,156433.10237627593
1855,200232.63995298464
1856,207265.7277293166
1857,129566.55698679452
1858,141591.23363882562
1859,118910.98818864473
1860,152240.30419839572
1861,118550.52531781334
1862,287831.0265167124
1863,288158.7723592688
1864,288156.4214757422
1865,327450.7435944044
1866,338291.42168410786
1867,245075.00939121444
1868,276655.95361712086
1869,187517.87513263684
1870,223438.68467596688
1871,271441.37478717667
1872,171950.7017654391
1873,210519.05834209075
1874,127063.68603739851
1875,184804.42808311398
1876,175386.42354231613
1877,198077.35488282496
1878,209140.83374258608
1879,131532.4385057033
1880,125393.51236663373
1881,238378.38791425354
1882,239252.80214916018
1883,196137.15920971186
1884,215076.017568949
1885,219096.40355083233
1886,271130.66345568455
1887,200921.00061980324
1888,244433.1031137719
1889,170744.62564658877
1890,120956.564974294
1891,147154.7463411798
1892,118161.50969612304
1893,107625.29184315407
1894,130880.36569916915
1895,145655.8282936033
1896,114141.0108781197
1897,127810.30147480758
1898,107186.82072535342
1899,187396.92293596946
1900,174276.59491342877
1901,168807.66109582552
1902,112422.28616400484
1903,204570.54370399032
1904,146278.7782344826
1905,147768.0607682514
1906,149794.2329876894
1907,156838.1077170315
1908,102604.43279264645
1909,120147.83630611867
1910,121711.16209216246
1911,181824.04365748493
1912,302290.3209851272
1913,133644.33073236502
1914,49377.505500487045
1915,279216.13484973693
1916,66553.22916716778
1917,238830.8152749696
1918,122283.07780121436
1919,150298.31587535303
1920,160667.78996456278
1921,341907.2743686039
1922,327448.250020761
1923,208947.71309178692
1924,202674.10781183752
1925,210962.71923409821
1926,348079.39447663137
1927,131021.94176733025
1928,162411.1810709229
1929,125961.00384183222
1930,129402.369148701
1931,141115.04233876744
1932,139974.36588662522
1933,160562.7915474432
1934,182060.4949246849
1935,175528.4074837066
1936,190034.7447791817
1937,179109.49077787765
1938,190217.46852769522
1939,238903.459543419
1940,206219.79919005535
1941,176919.2544591672
1942,207056.60214450647
1943,214151.5481396887
1944,361617.8276166287
1945,358340.16449849727
1946,181099.59950192075
1947,310617.606348827
1948,162228.6547251767
1949,236348.84913485774
1950,213115.5665427938
1951,249881.2535251078
1952,197101.50447338293
1953,187650.76009508
1954,196753.69398383846
1955,142090.41727545927
1956,273147.2950869703
1957,142069.53772927768
1958,269219.6249449659
1959,146032.85118260825
1960,109917.80108324475
1961,134228.82578877968
1962,92207.67314335807
1963,86169.56653612579
1964,115067.85190634074
1965,146150.29206492152
1966,140867.57137809784
1967,329352.5965030192
1968,387013.8948998392
1969,381667.3097781906
1970,325279.7435188049
1971,426001.1262229118
1972,332727.2103179287
1973,283100.92030069634
1974,323734.0945526493
1975,470721.2350331788
1976,286890.7462648659
1977,334870.8081434822
1978,341950.47157174407
1979,403882.76926815166
1980,207823.60361707257
1981,370284.5986905885
1982,228519.93196858506
1983,223568.9852540084
1984,154000.00000000003
1985,194442.43188691538
1986,203175.72767605697
1987,171517.59362525542
1988,174493.81339471872
1989,189333.67640683852
1990,225650.72893419562
1991,203960.17007429214
1992,241669.90414954166
1993,184307.17445042756
1994,243438.55776577114
1995,179577.5909698443
1996,287984.2298248029
1997,320458.2564875269
1998,341744.38505943044
1999,247885.65739820426
2000,297302.1471104585
2001,283332.0124228911
2002,260924.25099513953
2003,260454.8566945889
2004,258932.78876915015
2005,262302.6013873405
2006,208283.4866686932
2007,256975.48074699566
2008,198711.59651122594
2009,183374.4969037914
2010,197714.4307574117
2011,116211.02833596691
2012,177072.22293351332
2013,184334.05229706902
2014,191685.1763407065
2015,198999.06553471857
2016,180781.90009369107
2017,196328.98644401212
2018,114282.32380725918
2019,139902.8780247323
2020,118640.64828064632
2021,114969.56228061693
2022,172343.10922520817
2023,172172.62061271362
2024,253632.1350072904
2025,326903.1990806335
2026,176802.0763046828
2027,157592.5488332341
2028,153066.21961765047
2029,171591.10108274338
2030,264655.1311798253
2031,242656.41387560955
2032,256387.10978426665
2033,260772.95461515736
2034,166581.58781829482
2035,181769.8206145349
2036,173172.80162796925
2037,173110.0850087383
2038,272990.6574572798
2039,209979.37480347644
2040,307207.5652480098
2041,264933.7437762946
2042,200790.4381639965
2043,157634.49709093524
2044,160099.26035556765
2045,153379.0039804209
2046,153486.02350612657
2047,141943.65572352664
2048,132193.33312984183
2049,150610.00731344652
2050,153333.14556040507
2051,101981.35485792317
2052,134041.4137695387
2053,134091.08058194924
2054,100763.48056226554
2055,146040.64762367058
2056,148594.45805731762
2057,131398.58839439077
2058,187545.1029508069
2059,143799.2707254082
2060,156052.3853965653
2061,146381.88548632557
2062,129259.91483935693
2063,123439.79096446335
2064,132892.54574484203
2065,116402.01711545617
2066,176982.13013530886
2067,119198.06715885541
2068,146141.88655958872
2069,88877.7046140117
2070,110737.78737612051
2071,98874.5338049811
2072,137381.07590267435
2073,145040.9628138996
2074,148975.72495810862
2075,148778.23400784854
2076,120160.63123836722
2077,115057.79397608397
2078,130022.95802148904
2079,137723.69248792293
2080,123368.45796309086
2081,117227.19641210912
2082,138872.3342215655
2083,133532.44308647743
2084,118987.74219551006
2085,133249.45717881023
2086,128495.5136512634
2087,135844.34622063406
2088,123839.94704516324
2089,95639.44596247895
2090,122449.59798178793
2091,124013.70366115043
2092,130715.76477207514
2093,142123.6571624555
2094,126232.71927753679
2095,132152.08102420176
2096,80321.86618417084
2097,108013.64759612292
2098,130137.51133151792
2099,79827.30583762008
2100,120431.66008688985
2101,130015.55975558035
2102,98637.40980159845
2103,107209.973875406
2104,109492.54923914158
2105,123980.5882640572
2106,100634.75351268382
2107,148960.74212931943
2108,104906.1174348929
2109,117167.23378552677
2110,137955.33279866754
2111,143570.32121633852
2112,135376.68904407835
2113,124007.28562896501
2114,127990.9189022476
2115,127034.55793151997
2116,108541.62260080257
2117,146033.7187381236
2118,119715.91845305118
2119,80944.56627586317
2120,123822.21588891261
2121,102333.15598226996
2122,94600.3277197669
2123,93589.68745673187
2124,136295.8840934246
2125,113231.9638010605
2126,156079.25783373314
2127,128525.49372423874
2128,96239.52371129979
2129,94162.73681068556
2130,110576.36123229544
2131,135237.96714356152
2132,122151.03747143457
2133,129128.41107174628
2134,119528.95578871443
2135,102109.2772509475
2136,75815.70831991632
2137,144768.75915707555
2138,147935.47264360552
2139,145291.97902120792
2140,129419.46974654202
2141,141419.13499025514
2142,132815.15115684574
2143,139751.24375600464
2144,117102.24307600532
2145,129574.10352892565
2146,159835.60848342488
2147,174980.9299858193
2148,135949.20509362628
2149,137740.00601373863
2150,205838.49098957054
2151,112851.10643600812
2152,165476.08250440052
2153,148994.99146972594
2154,105636.99395405651
2155,143039.81215390225
2156,221791.05721914928
2157,236450.68707328668
2158,214292.5596242522
2159,204379.40414903505
2160,174767.22329012028
2161,243479.0250990598
2162,419371.67918503954
2163,341485.6948708767
2164,262576.8589476361
2165,176054.18019155646
2166,145262.95326373866
2167,198685.4002985869
2168,207540.2189047071
2169,195930.68289971334
2170,217290.80884431954
2171,149413.96869439213
2172,158775.70053281417
2173,177352.41234555165
2174,227979.80702109553
2175,263028.1582197947
2176,257515.72712095577
2177,252095.90226182892
2178,228567.84369875272
2179,138965.07897921445
2180,187519.119586191
2181,194215.86655239976
2182,222035.91990089288
2183,184351.9599997692
2184,130588.16923273614
2185,134890.0946506369
2186,136132.30219496728
2187,132585.6983326288
2188,133767.10036297192
2189,244745.3868672098
2190,94465.38689305038
2191,94685.13820303309
2192,95837.55852083267
2193,129190.82987030095
2194,110850.8187983316
2195,113093.26330458034
2196,102487.9315533013
2197,127953.22834936556
2198,147799.67021903174
2199,171633.04936758638
2200,149100.651934189
2201,150836.46057004255
2202,211650.28501319856
2203,172234.43077925761
2204,190392.34183349938
2205,123093.3082368295
2206,137606.33012861945
2207,197091.0395388479
2208,259213.3078649064
2209,209897.26319437145
2210,120097.71583232291
2211,108535.30815562668
2212,115957.78473349493
2213,87654.23592777118
2214,122865.89276719766
2215,110613.69044999701
2216,123320.95032400411
2217,64617.63180932274
2218,73390.71626907072
2219,76592.25248689021
2220,64012.60189185227
2221,279285.3679131559
2222,252188.96908131547
2223,284702.3775846632
2224,245178.15173502942
2225,119994.22815782562
2226,167227.52547353716
2227,209435.26232059672
2228,238343.63881142173
2229,224473.45105611137
2230,180958.83319732887
2231,196875.3904149461
2232,182945.49425982204
2233,191282.2765279275
2234,271607.3312852618
2235,234610.05882690242
2236,226160.298814926
2237,273007.52622002334
2238,193999.92325832346
2239,126716.12129806439
2240,160299.7865168358
2241,137664.75177092545
2242,125966.34155852674
2243,125080.33626058187
2244,94716.01738808201
2245,97839.97333259412
2246,136700.85348638348
2247,103836.32213056937
2248,116950.65454916586
2249,130577.88866325867
2250,123995.88480386215
2251,89673.5307434932
2252,151445.2518577644
2253,175177.67705222155
2254,175355.47699693043
2255,175712.19304715292
2256,194127.83604709784
2257,177140.98317737176
2258,187284.11460387084
2259,176999.98889297075
2260,164948.1670113019
2261,190476.9596421616
2262,187463.78460320833
2263,360864.9644919062
2264,477461.8700735829
2265,147206.87320675948
2266,307140.4729374388
2267,359634.12316704
2268,405615.9408644373
2269,166255.06699809132
2270,221828.14245956545
2271,195542.6525141826
2272,209388.19066949276
2273,174730.09737145214
2274,171000.60958988694
2275,144368.22693025233
2276,170110.73587962092
2277,189245.00180623765
2278,146920.82585431228
2279,130807.7807704995
2280,128054.55927871761
2281,151510.94857032484
2282,190906.0423121249
2283,93622.17781380068
2284,103942.9747769375
2285,140962.66913910705
2286,116535.79021065858
2287,409326.66981549904
2288,310617.47395745665
2289,277324.39082369674
2290,382209.8353596271
2291,315218.9208529387
2292,418055.12786693167
2293,452190.3154424737
2294,346778.7212120511
2295,424002.5412650315
2296,257034.56049723068
2297,355093.09073544666
2298,409517.1116614294
2299,347691.9167467455
2300,306668.0623680148
2301,301044.82561492187
2302,222497.93931413259
2303,223683.47836723085
2304,241576.85054700967
2305,204411.25836593247
2306,204413.0025277356
2307,199434.89280168177
2308,209500.00458858564
2309,308330.2049166186
2310,253999.9595134705
2311,193996.09691350037
2312,197962.98506675632
2313,175806.43315924236
2314,195466.7177181326
2315,171811.08157172706
2316,218908.9604622668
2317,197037.9105340981
2318,184738.2020335533
2319,183940.5459163932
2320,186418.89189735416
2321,203442.61843094995
2322,172294.42763444607
2323,184327.52335504987
2324,172131.4915755566
2325,201705.3313232339
2326,168150.6617749037
2327,218582.96755930106
2328,224909.30253415785
2329,174973.4501407755
2330,174950.2349095261
2331,347928.81034363946
2332,327436.4872814706
2333,286154.88360501576
2334,283235.21153386263
2335,302177.9679665748
2336,315158.3600583824
2337,185488.53097746114
2338,247713.94222736923
2339,220933.56587234992
2340,384181.43303545035
2341,233813.40965140093
2342,227391.91965111558
2343,207958.32641646458
2344,220769.61419713002
2345,233628.07763640844
2346,207131.99528969775
2347,182603.59759155265
2348,211865.1291521379
2349,199545.41363599303
2350,310169.46339946846
2351,266830.9056288655
2352,258328.88076777375
2353,246275.28093020234
2354,119184.7649407796
2355,128977.86225136192
2356,154682.71513319702
2357,188644.77019540517
2358,195676.2560156147
2359,145196.18988833638
2360,125948.17516324778
2361,135404.9326709985
2362,251404.53960695575
2363,138526.4141809171
2364,156547.03140132438
2365,201857.07126476415
2366,175694.52074788936
2367,203182.05177632155
2368,193491.35847026668
2369,224501.47337285482
2370,165300.11377770497
2371,177499.99999999997
2372,184304.39022373947
2373,215925.5214033314
2374,232616.47822865105
2375,248377.77912358922
2376,290110.71567865374
2377,295839.59863653017
2378,143052.12630148468
2379,179954.73997047535
2380,144447.1293992093
2381,147998.132400133
2382,196164.6979516682
2383,207813.31484282715
2384,224675.89148008582
2385,147574.70985724145
2386,141188.77653274965
2387,133745.23584632916
2388,93815.85586108516
2389,129934.87767892666
2390,158953.2428068915
2391,146567.02883532384
2392,120168.33874890125
2393,150579.8315736937
2394,147740.02070001524
2395,169357.87590616706
2396,146633.68527791038
2397,182399.4610452809
2398,130738.43596340042
2399,94672.02390956259
2400,83498.08330708947
2401,126400.31325030033
2402,131104.29670021823
2403,127752.25550475076
2404,164527.24894998068
2405,158495.257858425
2406,132841.63705730837
2407,124604.98872739656
2408,125765.0550332703
2409,142778.36529198659
2410,150738.604183139
2411,121069.31668722714
2412,142403.69875885537
2413,106554.96116537206
2414,132987.98539598385
2415,135732.32310205454
2416,132120.2932948748
2417,125088.50022386774
2418,129301.89868831122
2419,117464.96385513272
2420,114724.87996060056
2421,125044.11228344773
2422,133396.06486159583
2423,123719.3792827095
2424,143597.95309975886
2425,183702.08378619832
2426,105253.88504267368
2427,106301.94722258985
2428,166815.49983542832
2429,115518.06349916961
2430,120325.26678896937
2431,110151.35894139741
2432,128934.58089388897
2433,144831.17968126424
2434,117758.00645292671
2435,145626.0200573198
2436,102461.07702864916
2437,115530.40342096092
2438,108711.00071850889
2439,118349.43045651593
2440,121640.07507061205
2441,113503.29879484461
2442,120193.94518936398
2443,118581.09414192692
2444,130601.86622946398
2445,91430.3938063439
2446,106517.60120845813
2447,150267.46482736245
2448,134946.07725855435
2449,115240.27678425705
2450,135398.2365576108
2451,123298.62355097904
2452,134854.97240722465
2453,85491.22289114639
2454,137181.96232067276
2455,135758.47211797745
2456,104368.13914621278
2457,135478.4978426577
2458,119844.06740323392
2459,90908.09383608594
2460,123551.45282928282
2461,87208.91625009719
2462,128096.47569630759
2463,127047.47995519669
2464,129510.5928232588
2465,113875.65984313872
2466,116431.60230441662
2467,146489.67786120533
2468,96993.56281200724
2469,79258.99915146215
2470,136839.1506457729
2471,159479.6318517397
2472,140364.64834162296
2473,109075.4531242072
2474,116540.87858432968
2475,196823.00280174203
2476,125897.32417781932
2477,138845.21902042872
2478,164934.09040248007
2479,114875.65032314011
2480,158601.66595503356
2481,136991.18419994865
2482,134532.54056117052
2483,111205.90724625667
2484,135251.85782623614
2485,117369.35703542501
2486,144843.19488850518
2487,162790.7721027814
2488,150185.39973135645
2489,163719.49787948027
2490,162972.30104383331
2491,101755.73014567903
2492,168861.87383979253
2493,146979.35980843948
2494,149032.4594793306
2495,119379.66418383359
2496,229687.44522442552
2497,109578.93144549447
2498,119210.87761840405
2499,98197.13846474087
2500,133263.96352950987
2501,110898.55184579971
2502,138686.2869344184
2503,115098.31002224213
2504,199367.88977851448
2505,198130.2603538804
2506,267182.00397716
2507,260850.6814047744
2508,261789.1741515058
2509,222752.58555124307
2510,217589.93622493726
2511,187306.9907512631
2512,207697.94102197335
2513,215195.19549349436
2514,260987.15279724335
2515,150730.48659072875
2516,183283.25971758764
2517,126241.36652882272
2518,139664.24102905783
2519,217744.2107470448
2520,224734.61568312987
2521,201651.09738213383
2522,227372.46045831792
2523,147246.39933405124
2524,164086.8787132792
2525,161872.9159898279
2526,148360.3173132956
2527,131055.89917008094
2528,132093.28519069983
2529,136069.86189770908
2530,131650.15111862446
2531,214785.8667646744
2532,230529.84376424178
2533,208883.60570534176
2534,256220.36350583768
2535,233129.6920638028
2536,236205.35266741068
2537,221327.22776539097
2538,185383.3767095205
2539,184321.93036749
2540,174694.13920840638
2541,185050.53516093642
2542,189112.62054599705
2543,144929.2963137607
2544,133867.71541794454
2545,135116.3120399116
2546,150388.21817874044
2547,131467.28869766393
2548,124468.74878865357
2549,173535.40969457454
2550,542951.5243260126
2551,142613.23137655735
2552,129879.63052278684
2553,87294.43102627082
2554,113981.93116328519
2555,126699.15370473976
2556,102430.3866876237
2557,120635.44992275671
2558,136733.3990539764
2559,108523.843530178
2560,141708.37887659785
2561,139817.10836712972
2562,151835.3126712891
2563,166585.00998611638
2564,195287.01854643744
2565,135085.13563669025
2566,167983.9862267402
2567,139554.0684838306
2568,159620.50915015602
2569,184852.1299909689
2570,120337.33090650922
2571,201044.67739287796
2572,142808.00642657914
2573,197192.17379580985
2574,216532.7152451494
2575,122817.44397878334
2576,118919.94184277976
2577,140501.2501156401
2578,86803.80094934731
2579,79863.00413704163
2580,129744.71711987034
2581,80528.64840536707
2582,119939.91952676517
2583,247828.52667514185
2584,176676.56514657915
2585,204715.67638203793
2586,244995.47017445287
2587,178096.39008247913
2588,126969.12239937135
2589,143594.06662373227
2590,197858.36347048037
2591,232936.1855406729
2592,231551.64378215262
2593,262379.7684327248
2594,188692.92645783522
2595,216520.57154016127
2596,302677.4927199153
2597,219753.2152638304
2598,264262.20576193096
2599,355188.46882712207
2600,134647.2512641979
2601,144124.65188591456
2602,85148.67447519016
2603,86872.0595122578
2604,86693.72576217722
2605,84489.51328591561
2606,153196.72739674794
2607,169571.25944690133
2608,213527.53718868174
2609,144323.4609074194
2610,106311.36960496167
2611,143604.53447551216
2612,142357.30524269436
2613,122731.10761170754
2614,123044.08689257283
2615,143956.62085120546
2616,139250.36907601272
2617,162301.80932467192
2618,186152.91291555262
2619,181669.76837063444
2620,184042.4541162378
2621,180279.0549044192
2622,176357.8645052978
2623,239435.17469584875
2624,250700.51753831576
2625,260743.22574209655
2626,171496.2432714856
2627,181484.082922976
2628,438425.43797218805
2629,475530.5928976165
2630,326268.71818161616
2631,419389.45124785946
2632,439558.8327788488
2633,301949.19565024145
2634,376595.79426957126
2635,160000.51970428426
2636,158084.99065370654
2637,163052.57708366335
2638,240485.63119611292
2639,189073.61490112115
2640,152738.02314969298
2641,121195.79951716877
2642,169088.44350618456
2643,100635.58838314735
2644,114380.15827471827
2645,90573.94114150602
2646,89638.48756840434
2647,93319.96562147027
2648,130131.6329076337
2649,137983.2308710961
2650,145473.52532684174
2651,147805.83160842463
2652,325260.7004458328
2653,290854.0741691787
2654,312338.3000694231
2655,406592.3124216951
2656,315077.03128674446
2657,312088.1994393318
2658,302376.21521190985
2659,290059.11919569987
2660,308915.3738192957
2661,346285.3891143448
2662,396568.40741429053
2663,290564.034723511
2664,295999.0996020375
2665,342156.7369569259
2666,298103.81355513947
2667,175225.65393671888
2668,190871.6206729649
2669,185230.8676546036
2670,272688.7759018247
2671,185971.45397208378
2672,174415.6698546634
2673,201862.81237315518
2674,177859.3134838174
2675,163047.4958559251
2676,178560.05784264344
2677,176202.9191107471
2678,225426.33312852614
2679,272395.6171298089
2680,291326.30420637893
2681,355847.03025466466
2682,309280.25401911535
2683,448048.1340304687
2684,308977.41273034934
2685,297556.4263563782
2686,239750.89617114625
2687,281014.53377971106
2688,228296.6289422218
2689,194885.8415378267
2690,368403.7648093849
2691,193815.34600750377
2692,143502.48986939367
2693,179648.19127236618
2694,115110.8809851181
2695,196444.00937446477
2696,185878.4165004329
2697,179493.41413383622
2698,185458.19586025755
2699,174685.28833826334
2700,165734.79674250132
2701,177496.9994515922
2702,131773.99760811095
2703,117567.6629958209
2704,143138.34568638104
2705,119971.41397702435
2706,109498.65239865132
2707,133053.3082756658
2708,135832.9375997561
2709,95580.17339130343
2710,113342.02221683956
2711,305529.7393658079
2712,352031.0534407336
2713,184080.3631782826
2714,147400.00269734213
2715,173814.43145282922
2716,155248.2774085449
2717,191457.81865795865
2718,201165.46317299
2719,158379.71546448476
2720,132266.64194498383
2721,135880.84915894162
2722,146022.60318105554
2723,153637.55588733594
2724,125577.3366430934
2725,126957.22069340463
2726,130735.45885780486
2727,188186.09473291147
2728,158429.05986903806
2729,147352.7557350508
2730,109340.8361744449
2731,105387.88126956929
2732,128435.20166028064
2733,145605.05085318215
2734,145327.2522340681
